interval_frameComposited_VideoEncoded,interval_VideoReceivedByClient_VideoDecoded,interval_network,(client_stats.video_decoder_queue.as_secs_f32()*1000.).to_string(),(client_stats.rendering.as_secs_f32()*1000.).to_string(),(client_stats.vsync_queue.as_secs_f32()*1000.).to_string(),interval_total_pipeline,target_bitrate,plr,bitrate_statistics,total_packets_send,average_packet_size,shard_loss_rate,client_stats.bytes_count.to_string(),frame_send_timestamp,first_packet_arrive,last_packet_arrive,frame_arrive_timestamp,total_size_for_this_frame,total_packets_for_this_frame,timestamp_delta_string,arrival_time_delta_ms_string,packet_size_delta_string,network_estimate,threshold_c,m_trend,target_bitrate_bps_inrtc,current_state,next_state,bitrate_pass_to_webrtc,difference.to_string(),last_decrease,link_lower,link_upper,link_has_estimate,link_estimate,link_devia,test_thr,input_thr,bitrate_estimate_rtc.to_string(),gradient_c.to_string(),delta.to_string(),self.state.to_string(),frame.target_timestamp.as_nanos().to_string(),client_stats.flag_debug.to_string(),client_stats.is_idr.to_string(),AIMD_MANGER.lock().normalize_delta.to_string(),experiment_target_timestamp
9.0888,6.8115096,10.819385,7.519584,0.873802,30.43382,73.1646,40,,,,,0,85655,1723190714761375,1712553000045276,1712553000052213,1712553000052365,85655,1,13.458,3.6510000000000002,0,normal,6,-0.410866000443657,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,109403287.93624087,109403287.93624087,0.1452448062250146,-12837.222222222219,1,11649548391033,0,false,-0.3525848388671874,20240809_160514
8.8313,6.193906,7.409658,11.680365,0.88161397,30.255838,68.663185,40,,,,,0,73450,1723190714775375,1712553000058856,1712553000062802,1712553000062881,73450,1,14,13.58,0,normal,6,-0.29185195923025137,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,124561674.45040494,124561674.45040494,0.15843276056722974,-632.222222222219,1,11649566830728,0,false,-0.01736450195312491,20240809_160514
8.2422,5.540886,11.419416,10.376458,0.91010404,30.0529,73.19327,40,,,,,0,55753,1723190714788786,1712553000078305,1712553000078798,1712553000078902,55753,1,13.411,19.449,0,normal,6,-0.11646460229763092,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,124561674.45040494,124561674.45040494,0.1729717114186686,17064.77777777778,2,11649576135363,0,false,0.4686981201171876,20240809_160514
8.3673,8.689271,10.703879,10.821823,0.88333297,30.198088,73.15199,40,,,,,0,76284,1723190714802524,1712553000085867,1712553000088993,1712553000089077,76284,1,13.738,7.562,0,normal,6,-0.055935824851138655,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,139974412.36008024,139974412.36008024,0.1870649577045843,-3466.222222222219,1,11649589932075,0,false,-0.0952026367187499,20240809_160514
8.2653,5.955625,10.096059,10.08099,0.802344,30.10082,73.303734,40,,44.1052,40,68914,0,60541,1723190714816425,1712553000103295,1712553000106551,1712553000106621,60541,1,13.901,17.428,0,normal,6,-0.0008290228188621972,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,160311856.4117392,160311856.4117392,0.2027027456579157,12276.777777777781,2,11649603624704,0,false,0.33719177246093757,20240809_160514
8.3239,7.2525,14.000571,4.0385413,0.821354,29.92503,73.0767,40,,,,,0,90757,1723190714830981,1712553000113965,1712553000125227,1712553000125413,90757,1,14.556000000000001,10.67,0,normal,6,0.1351195495882441,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,143733985.92218456,143733985.92218456,0.21454645927100924,-17939.22222222222,1,11649617522780,0,false,-0.49271545410156237,20240809_160514
9.2644005,6.334948,62.05711,0.030104,0.92578095,28.110643,114.97429,40,0,,,,0,76312,1723190714844874,1712553000186480,1712553000186952,1712553000187608,76312,1,13.893,72.515,0,normal,6,1.9352477375905885,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,143733985.92218456,143733985.92218456,0.22087513706895792,-3494.222222222219,1,11649631106503,0,false,-0.09597167968749991,20240809_160514
8.5587,6.793958,37.704727,1.498438,0.813125,33.305744,91.75319,40,,,,,0.014492753623188406,93003,1723190714900457,1712553000187641,1712553000194219,1712553000194483,93003,1,55.583,1.161,0,normal,6,3.101677476922757,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,120770115.83833593,120770115.83833593,0.2058086292061565,-20185.22222222222,1,11649667865427,3,false,-0.5544036865234374,20240809_160514
8.337999,6.5412498,9.829614,8.785885,0.787969,33.44252,73.23044,40,,,,,0,80783,1723190714914225,1712553000197369,1712553000201127,1712553000201224,80783,1,13.768,9.728,0,normal,6,3.8332993232583936,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,138350365.18113616,138350365.18113616,0.18489058920158624,-7965.222222222219,1,11649700233135,0,false,-0.2187713623046874,20240809_160514
9.6432,8.767916,24.297068,0.03599,0.990312,23.08169,73.308876,40,,,,,0,243082,1723190714929596,1712553000212606,1712553000231402,1712553000231797,243082,1,15.371,15.237,0,normal,6,4.218152472038696,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,116931349.46965942,116931349.46965942,0.12431011866696753,-170264.22222222222,1,11649714152562,0,true,-4.676446533203125,20240809_160514
8.2545,8.620938,10.804179,3.726302,2.1803122,31.127945,73.24998,40,,,,,0,90816,1723190714941651,1712553000231437,1712553000232801,1712553000232906,90816,1,12.055,18.831,0,normal,6,4.557022176109011,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,118834347.86218084,118834347.86218084,0.035790151076626975,-17998.22222222222,1,11649728220869,0,false,-0.4943359374999999,20240809_160514
8.3019,10.012761,11.165875,1.413698,1.039427,34.44699,82.25975,40,,,,,0,87496,1723190714955905,1712553000239626,1712553000245279,1712553000245538,87496,1,14.254,8.189,0,normal,6,4.6840194083907765,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,119461078.28837907,119461078.28837907,-0.07442112211865021,-14678.222222222219,0,11649732954619,0,false,-0.4031494140624999,20240809_160514
8.3814,6.1685934,11.144461,5.857084,0.876458,34.446,73.21089,40,,,,,0,81786,1723190714969756,1712553000255381,1712553000258846,1712553000258991,81786,1,13.851,15.755,0,normal,6,4.700937598233785,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,125907953.43748967,125907953.43748967,-0.19880850800346875,-8968.222222222219,0,11649756066175,0,false,-0.2463195800781249,20240809_160514
8.2304,6.358386,12.098675,3.201822,1.035365,33.845818,73.13827,40,,,,,0,73413,1723190714983081,1712553000266578,1712553000275660,1712553000275787,73413,1,13.325000000000001,11.197000000000001,0,normal,6,4.515487679120147,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,107850696.01782882,107850696.01782882,-0.3318649455857486,-595.222222222219,0,11649770010622,0,false,-0.01634826660156241,20240809_160515
8.293,5.3338547,6.211075,10.992865,0.926719,33.29123,73.20404,40,,,,,0,64414,1723190714997663,1712553000281068,1712553000283513,1712553000283576,64414,1,14.582,14.49,0,normal,6,4.216077805574956,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,116133228.51662515,116133228.51662515,-0.46848170715346577,8403.777777777781,1,11649784054968,0,false,0.23081665039062507,20240809_160515
8.9911,6.31224,10.371791,9.987186,0.896094,32.714725,73.28003,40,,,,,0,49739,1723190715011196,1712553000294967,1712553000297996,1712553000298098,49739,1,13.533,13.899000000000001,0,normal,6,3.8073877113277232,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,132839862.45821278,132839862.45821278,-0.6002728039590817,23078.77777777778,1,11649797980547,0,false,0.6338775634765625,20240809_160515
8.7283,5.705208,8.502688,10.693853,0.79249996,32.161106,73.037346,40,,,,,0,58466,1723190715024977,1712553000312220,1712553000312480,1712553000312542,58466,1,13.781,17.253,0,normal,6,3.337613285178118,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,132839862.45821278,132839862.45821278,-0.7245243394518462,14351.777777777781,1,11649812153560,0,false,0.39418334960937507,20240809_160515
8.1675,6.1445313,6.404937,11.109636,0.928594,31.558361,68.43956,40,,,,,0,68162,1723190715038997,1712553000322060,1712553000325969,1712553000326042,68162,1,14.02,9.84,0,normal,6,2.7034963379900505,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,149685944.84197068,149685944.84197068,-0.8381436946622243,4655.777777777781,1,11649830673982,0,false,0.12787475585937508,20240809_160515
8.293099,6.35099,9.664468,10.565574,0.893854,31.035885,73.319275,40,,,,,0,71970,1723190715052627,1712553000336966,1712553000340733,1712553000340824,71970,1,13.63,14.906,0,normal,6,2.0245251073537855,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,147399870.77665147,147399870.77665147,-0.93970213686181,847.777777777781,1,11649839783236,0,false,0.023284912109375087,20240809_160515
8.6587,4.973021,6.5266,14.702135,1.067708,30.747066,73.07743,40,,,,,0,36812,1723190715066484,1712553000349898,1712553000352028,1712553000352072,36812,1,13.857000000000001,12.932,0,normal,6,1.439458630905747,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,131843849.26475318,131843849.26475318,-1.0237635767388442,36005.77777777778,1,11649853820936,0,false,0.98892822265625,20240809_160515
8.827,5.593542,6.457756,13.620573,0.94848996,30.713184,72.99595,40,,,,,0,64296,1723190715081068,1712553000364345,1712553000366504,1712553000366573,64296,1,14.584,14.447000000000001,0,normal,6,0.7176833335663682,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,142033283.50101283,142033283.50101283,-1.0926403026822766,8521.777777777781,1,11649867765624,0,false,0.23405761718750007,20240809_160515
9.0049,7.4259367,9.224975,7.9059896,0.96104103,30.600855,73.2282,40,,,,,0,64088,1723190715094825,1712553000384021,1712553000384345,1712553000384445,64088,1,13.757,19.676000000000002,0,normal,6,-0.0804801254116293,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,142033283.50101283,142033283.50101283,-1.1452006925935636,8729.777777777781,1,11649881590389,0,false,0.2397705078125001,20240809_160515
8.7994995,6.3069787,5.674915,13.104376,0.876771,30.699177,73.11141,40,,,,,0,63105,1723190715108345,1712553000391930,1712553000394165,1712553000394240,63105,1,13.52,7.909,0,normal,6,-0.9195337057724623,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,164338934.3529292,164338934.3529292,-1.1772666718025686,9712.777777777781,1,11649895504324,0,false,0.26676940917968756,20240809_160515
8.854899,5.50151,5.894036,13.8055725,0.783698,30.720417,72.97583,40,,,,,0,65575,1723190715122236,1712553000405561,1712553000408192,1712553000408303,65575,1,13.891,13.631,0,normal,6,-2.0532057226494427,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,177771787.6234493,177771787.6234493,-1.1859776030132962,7242.777777777781,1,11649909701098,0,false,0.19892883300781258,20240809_160515
8.5742,5.431667,5.698239,14.281876,0.89911497,30.455442,73.197845,40,,,,,0,73495,1723190715136145,1712553000419715,1712553000421862,1712553000421938,73495,1,13.909,14.154,0,normal,6,-3.405461655026232,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,190902994.60132912,190902994.60132912,-1.1651681271538934,-677.222222222219,0,11649923430970,0,false,-0.01860046386718741,20240809_160515
8.67,6.969948,9.825784,8.575572,0.887188,30.3277,73.20999,40,,,,,0,60613,1723190715150029,1712553000433808,1712553000439997,1712553000440134,60613,1,13.884,14.093,0,normal,6,-5.1018488521057535,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,164972459.1201701,164972459.1201701,-1.109988489218792,12204.777777777781,1,11649937281266,0,false,0.3352142333984376,20240809_160515
8.9838,6.746563,11.319912,8.47276,0.926146,30.413177,73.23146,40,,,,,0,65908,1723190715164142,1712553000447793,1712553000454145,1712553000454223,65908,1,14.113,13.985,0,normal,6,-4.671520630491698,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,137804853.75044712,137804853.75044712,-1.011484581162316,6909.777777777781,1,11649951168751,0,false,0.1897827148437501,20240809_160515
8.928599,6.0206766,5.638369,13.292239,0.910625,30.643211,73.04222,40,,,,,0,66420,1723190715178029,1712553000461679,1712553000463736,1712553000463805,66420,1,13.887,13.886000000000001,0,normal,6,-4.287883423323935,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,154813336.09101322,154813336.09101322,-0.8342212040042494,6397.777777777781,1,11649965181484,0,false,0.17572021484375008,20240809_160515
8.6937,5.46448,7.23561,13.305937,0.959896,30.425568,73.25739,40,,,,,0,52017,1723190715191410,1712553000475075,1712553000478297,1712553000478406,52017,1,13.381,13.396,0,normal,6,-4.00962577717178,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,142532101.79543597,142532101.79543597,-0.6259410067446683,20800.77777777778,1,11649978947468,0,false,0.5713104248046875,20240809_160515
8.57,5.5291142,8.073557,15.260313,0.826406,30.458344,73.23434,40,4.3478260869565215,,,,0,55584,1723190715205469,1712553000488554,1712553000490167,1712553000490374,55584,1,14.059000000000001,13.479000000000001,0,normal,6,-3.7889548274675184,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,154178694.07063535,154178694.07063535,-0.42368018370798055,17233.77777777778,1,11649992866634,0,false,0.47333984375000004,20240809_160515
8.665,5.809844,4.143871,15.514009,0.949375,30.27075,73.195755,40,,,,,0,42564,1723190715219332,1712553000502901,1712553000503743,1712553000503793,42564,1,13.863,14.347,0,normal,6,-3.503595689677177,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,165548615.43414488,165548615.43414488,-0.22709226491448908,30253.77777777778,1,11650006767655,0,false,0.83094482421875,20240809_160515
8.8398,5.736823,6.2275267,13.722552,0.85526097,30.151075,73.31264,40,,,,,0,55449,1723190715233182,1712553000516519,1712553000519683,1712553000519760,55449,1,13.85,13.618,0,normal,6,-3.268939725833034,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,152098360.5355338,152098360.5355338,-0.03998513262541305,17368.77777777778,1,11650020596454,0,false,0.47704772949218754,20240809_160515
9.1255,5.8375,7.098298,12.280364,0.8125,30.154018,73.18808,40,,,,,0,57532,1723190715247749,1712553000533398,1712553000534965,1712553000535031,57532,1,14.567,16.879,0,normal,6,-2.9704617964046074,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,156172172.85397556,156172172.85397556,0.13522931238288585,15285.777777777781,2,11650034503019,0,false,0.4198364257812501,20240809_160515
9.0991,5.705677,5.354083,13.889063,1.00375,30.23557,73.28865,40,,,,,0,59423,1723190715261499,1712553000544718,1712553000546997,1712553000547174,59423,1,13.75,11.32,0,normal,6,-2.742155413632879,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,178327365.06044853,178327365.06044853,0.29705137850977453,13394.777777777781,2,11650048406513,0,false,0.3678985595703126,20240809_160515
8.8787,5.408229,8.289717,13.334115,1.136302,29.9483,73.242355,40,,,,,0,55970,1723190715275230,1712553000558445,1712553000562004,1712553000562069,55970,1,13.731,13.727,0,normal,6,-2.5850688719795114,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,146274561.10520563,146274561.10520563,0.44557502075354116,16847.77777777778,2,11650062321770,0,false,0.46273803710937506,20240809_160515
8.581,6.1542706,7.1535563,12.33177,0.800365,30.175123,73.149185,40,,,,,0,71677,1723190715288517,1712553000573172,1712553000576205,1712553000576321,71677,1,13.287,14.727,0,normal,6,-2.4352268763650726,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,170990838.10368165,170990838.10368165,0.5828479835411765,1140.777777777781,2,11650076230414,0,false,0.031332397460937585,20240809_160515
8.5685005,5.929636,5.93261,14.679427,0.806406,30.26819,73.29767,40,,,,,0,63720,1723190715302480,1712553000586674,1712553000587849,1712553000587988,63720,1,13.963000000000001,13.502,0,normal,6,-2.2218330142179363,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,179692886.2042463,179692886.2042463,0.7097414547649058,9097.777777777781,2,11650090042360,0,false,0.24987792968750008,20240809_160515
8.616,5.922917,5.645483,15.347396,0.984531,29.923727,73.21565,40,,36.435265,32,71162,0,68145,1723190715316218,1712553000600170,1712553000601238,1712553000601382,68145,1,13.738,13.496,0,normal,6,-2.053544849990147,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,192425559.7771035,192425559.7771035,0.823849090059249,4672.777777777781,2,11650103953586,0,false,0.12834167480468758,20240809_160515
9.072201,6.609635,8.828895,9.430625,0.802344,30.084208,73.26541,40,,,,,0,71681,1723190715330957,1712553000619851,1712553000620339,1712553000620523,71681,1,14.739,19.681,0,normal,6,-1.7556228934423288,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,210270907.05824578,210270907.05824578,0.9214845901582479,1136.777777777781,2,11650117856230,0,false,0.031222534179687587,20240809_160515
9.5579,5.361771,5.880412,13.5364065,0.86442703,30.094763,68.55268,40,,,,,0,67392,1723190715345376,1712553000629118,1712553000631406,1712553000631483,67392,1,14.419,9.267,0,normal,6,-1.5360089217411992,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,257008195.7852962,257008195.7852962,1.0080293308486905,5425.777777777781,2,11650136420224,0,false,0.14902343750000008,20240809_160515
8.6606,6.11375,7.3606253,12.554114,0.891771,30.327345,73.225105,40,,,,,0,68779,1723190715358126,1712553000641755,1712553000645259,1712553000645340,68779,1,12.75,12.637,0,normal,6,-1.380576727336148,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,214130045.77837804,214130045.77837804,1.0830628097992119,4038.777777777781,2,11650145681474,0,false,0.11092834472656259,20240809_160515
8.799,6.7776556,11.2915945,7.160781,0.839375,30.206514,73.262924,40,,,,,0,65684,1723190715372196,1712553000655556,1712553000663988,1712553000664131,65684,1,14.07,13.801,0,normal,6,-1.1188683361826428,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,183220728.75449553,183220728.75449553,1.1467143583716104,7133.777777777781,2,11650159523666,0,false,0.19593505859375007,20240809_160515
8.7968,6.997552,8.520813,10.285208,0.860105,30.150703,73.26139,40,,,,,0,71436,1723190715385998,1712553000671283,1712553000674631,1712553000674710,71436,1,13.802,15.727,0,normal,6,-0.8721823505684178,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,194744555.91998628,194744555.91998628,1.1988862671833935,1381.777777777781,2,11650173443736,0,false,0.03795166015625009,20240809_160515
8.688701,5.888177,10.374898,9.762448,0.858125,30.251972,73.25942,40,,,,,0,67252,1723190715399612,1712553000685696,1712553000689976,1712553000690132,67252,1,13.614,14.413,0,normal,6,-0.6184810769117188,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,172690948.38948,172690948.38948,1.2390251153028677,5565.777777777781,2,11650187277507,0,false,0.15286865234375008,20240809_160515
8.9957,5.811354,4.7158084,15.226042,0.895886,30.14962,68.44811,40,,,,,0,52503,1723190715414068,1712553000697854,1712553000698596,1712553000698700,52503,1,14.456,12.158,0,normal,6,-0.42381791534579866,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,181976924.1774268,181976924.1774268,1.2669829002950281,20314.77777777778,2,11650205883766,0,false,0.5579620361328126,20240809_160515
9.4735,6.603594,13.2746935,5.494895,0.95823,29.958195,73.23851,40,,,,,0,76074,1723190715428212,1712553000712876,1712553000721476,1712553000721656,76074,1,14.144,15.022,0,normal,6,-0.24592249014135542,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,153426733.1698473,153426733.1698473,1.2817701726890536,-3256.222222222219,1,11650215094703,0,false,-0.08943481445312491,20240809_160515
